mRNA:Solyc11g006220.2.1	IPR000048
mRNA:Solyc11g006220.2.1	IPR000048
mRNA:Solyc11g006220.2.1	IPR000048
mRNA:Solyc11g006220.2.1	IPR000048
mRNA:Solyc11g006220.2.1	IPR001609
mRNA:Solyc11g006220.2.1	IPR004009
mRNA:Solyc11g006220.2.1	IPR002710
mRNA:Solyc12g087860.3.1	IPR001841
mRNA:Solyc12g032980.1.1	IPR001280
mRNA:Solyc12g032980.1.1	IPR001280
mRNA:Solyc05g025650.3.1	IPR007811
mRNA:Solyc01g111090.3.1	IPR000133
mRNA:Solyc02g069130.3.1	IPR001179
mRNA:Solyc08g075597.1.1	IPR001611
mRNA:Solyc08g075597.1.1	IPR001611
mRNA:Solyc04g074360.3.1	IPR002213
mRNA:Solyc05g042040.3.1
mRNA:Solyc05g042040.3.1	IPR012989
mRNA:Solyc05g042040.3.1	IPR001012
mRNA:Solyc12g099520.3.1	IPR006016
mRNA:Solyc12g021250.3.1	IPR009768
mRNA:Solyc12g021250.3.1	IPR009768
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR002885
mRNA:Solyc01g081560.2.1	IPR032867
mRNA:Solyc03g115020.3.1	IPR009500
mRNA:Solyc08g075570.4.1	IPR001734
mRNA:Solyc11g006740.3.1	IPR025886
mRNA:Solyc01g096720.4.1	IPR011701
mRNA:Solyc12g035450.2.1	IPR032697
mRNA:Solyc10g084900.1.1
mRNA:Solyc10g084900.1.1	IPR002123
mRNA:Solyc07g006520.3.1	IPR002208
mRNA:Solyc11g006760.3.1	IPR019315
mRNA:Solyc02g086220.3.1	IPR022742
mRNA:Solyc10g079260.2.1	IPR005349
mRNA:Solyc02g086710.3.1	IPR023753
mRNA:Solyc02g087100.1.1	IPR019791
mRNA:Solyc09g072980.2.1	IPR000210
mRNA:Solyc01g096340.3.1	IPR003676
mRNA:Solyc05g009820.4.1	IPR002495
mRNA:Solyc01g073740.4.1	IPR002020
mRNA:Solyc03g097750.4.1
mRNA:Solyc07g032090.4.1	IPR040504
mRNA:Solyc07g032090.4.1	IPR040450
mRNA:Solyc06g073870.4.1	IPR005574
mRNA:Solyc01g006490.4.1	IPR003846
mRNA:Solyc05g050920.3.1	IPR020946
mRNA:Solyc05g050920.3.1	IPR020946
mRNA:Solyc04g081860.3.1	IPR002016
mRNA:Solyc07g056020.3.1	IPR000795
mRNA:Solyc07g056020.3.1	IPR023115
mRNA:Solyc01g108180.4.1	IPR002885
mRNA:Solyc01g108180.4.1	IPR002885
mRNA:Solyc01g108180.4.1	IPR032867
mRNA:Solyc05g013150.4.1	IPR015353
mRNA:Solyc07g019450.3.1	IPR033389
mRNA:Solyc10g005930.2.1	IPR021130
mRNA:Solyc10g005930.2.1	IPR002496
mRNA:Solyc12g096340.2.1	IPR004853
mRNA:Solyc05g032850.3.1	IPR007275
mRNA:Solyc07g042840.1.1	IPR002784
mRNA:Solyc01g086770.1.1	IPR005828
mRNA:Solyc01g015080.3.1	IPR002016
mRNA:Solyc02g086190.3.1	IPR006694
