NIOBTv3_g00002-D2	PF00578
NIOBTv3_g00002-D2	PF10417
NIOBTv3_g00003	PF01535
NIOBTv3_g00003	PF12854
NIOBTv3_g00003	PF13041
NIOBTv3_g00005	PF03641
NIOBTv3_g00008	PF13426
NIOBTv3_g00009	PF16561
NIOBTv3_g00012	PF05904
NIOBTv3_g00013	PF00168
NIOBTv3_g00013	PF17047
NIOBTv3_g00014	PF00067
NIOBTv3_g00015	PF06487
NIOBTv3_g00017	PF01529
NIOBTv3_g00018	PF05686
NIOBTv3_g00019	PF05686
NIOBTv3_g00020	PF02137
NIOBTv3_g00022	PF00249
NIOBTv3_g00023	PF00412
NIOBTv3_g00025	PF05721
NIOBTv3_g00037	PF01535
NIOBTv3_g00037	PF12854
NIOBTv3_g00037	PF13041
NIOBTv3_g00039	PF00462
NIOBTv3_g00042	PF02309
NIOBTv3_g00044	PF12569
NIOBTv3_g00044	PF13414
NIOBTv3_g00047	PF13639
NIOBTv3_g00048	PF03810
NIOBTv3_g00051-D3	PF13561
NIOBTv3_g00051	PF13561
NIOBTv3_g00058	PF00697
NIOBTv3_g00061	PF06602
NIOBTv3_g00064	PF16363
NIOBTv3_g00069	PF00560
NIOBTv3_g00069	PF08263
NIOBTv3_g00069	PF13516
NIOBTv3_g00069	PF13855
NIOBTv3_g00077	PF00514
NIOBTv3_g00077	PF01749
NIOBTv3_g00077	PF16186
NIOBTv3_g00086-D2	PF01201
NIOBTv3_g00087	PF00145
NIOBTv3_g00088	PF00337
NIOBTv3_g00088	PF01762
NIOBTv3_g00089	PF00481
NIOBTv3_g00090	PF02852
NIOBTv3_g00090	PF07992
NIOBTv3_g00091	PF07876
NIOBTv3_g00094	PF00249
NIOBTv3_g00095	PF03171
NIOBTv3_g00095	PF14226
NIOBTv3_g00099	PF00847
NIOBTv3_g00100	PF05911
NIOBTv3_g00102	PF02458
NIOBTv3_g00105	PF01494
NIOBTv3_g00107	PF13462
NIOBTv3_g00108	PF07992
NIOBTv3_g00109	PF00999
NIOBTv3_g00111	PF14009
NIOBTv3_g00112-D2	PF06136
NIOBTv3_g00112-D3	PF06136
NIOBTv3_g00112	PF06136
NIOBTv3_g00116	PF00249
NIOBTv3_g00117	PF08547
NIOBTv3_g00117	PF13460
NIOBTv3_g00118	PF07765
NIOBTv3_g00120	PF03381
NIOBTv3_g00121-D8	PF00501
NIOBTv3_g00123	PF03088
NIOBTv3_g00125	PF01179
